source_id,source_name,lat,lon,total_co2_emissions_2024
25455110,Cauvery Power Gummidipoondi captive power station,13.4232,80.0663,357270.0
25455114,SANKESHWAR MILL,16.2478,74.5003,0.0
25455117,Chunar Cement power station,25.0909,82.8973,215500.0
25455119,DURGAPUR RAMRUPAI,23.4827,87.3584,198490.0
25455120,Sidhi Cement Plant power station,24.3293,81.3287,878970.0
25455121,VARDHAM SATLAPUR,23.0752,77.5526,174380.0
25455122,Parbhani Gangakhed power station,18.9048,76.7275,0.0
25455124,Kalinganagar Maithan power station,20.9227,86.0424,170150.0
25455126,KM DODDI SUGAR,12.4806,77.0411,0.0
25455127,MUNOLI DISTILLERY,15.8555,75.1002,0.0
25455128,HAVALGA SUGAR,17.1202,76.4004,0.0
25455129,ATHANI SUGAR,16.7708,74.9191,0.0
25455130,VARDHAM BUDNI,22.7808,77.6515,146310.0
25455224,Dr. Shyama Prasad Mukherjee Thermal Power Station,22.3682,82.722,3454300.0
25455304,Barbil Jagannath power station,22.1327,85.383,170150.0
25455340,Rayagada Paper power station,19.2462,83.4124,311910.0
25455341,Bhadradri power station,18.0275,80.7356,5049300.0
25455403,New Neyveli Thermal Power Station,11.59,79.4542,6491900.0
25455420,KOLHAPUR HEMARUS,16.0327,74.4583,0.0
25455422,KAMAL SPONGE,24.6266,80.831,3793.9
25455424,SEWAGRAM CEMENT PLANT,23.4308,68.7125,326080.0
25455425,DAUND SUGAR,18.4271,74.6338,0.0
25455426,KOLHAPUR KAGAL,16.589,74.2993,0.0
25455428,GRACE INDUSTRIES,20.0058,79.1845,144280.0
25455429,CORE GREEN SUGAR,16.5471,77.0825,0.0
25455430,MUL GRETA,20.0805,79.7148,85063.0
25455431,Churk captive power station,24.6391,83.1011,1020750.0
25455432,RUNGTA KAMANDA,21.9295,85.2232,119736.0
25455433,KCSF SANGUR,14.7753,75.3131,0.0
25455434,KALLUR GRINDING,17.3821,77.4389,170150.0
25455435,SANGLI MIRAJ BIOMASS,16.9171,74.4821,0.0
25455445,MAHATMA SUGAR,20.8558,78.5814,0.0
25455447,YASHWANTRAO MOHITE,17.1653,74.2456,0.0
25455448,SHRI SHANKAR,17.8676,74.8405,0.0
25455449,TUNGABHADRA SUGAR,15.6609,76.8756,0.0
25455450,SHRI MALAPRABHA,15.6933,74.7162,0.0
25455451,SAHAKAR SHIROMANI,17.708,75.1361,0.0
25455452,VENUNAGAR SUGAR,17.7382,75.3218,0.0
25455453,SBT SUGAR,19.6125,74.1924,0.0
25455514,KALINGANAGAR STEEL,20.9736,86.0005,266850.0
25455621,DAHEJ COGEN,21.6863,72.5815,1054790.0
25455868,SABARMATI,23.0706,72.5939,2052900.0
25455870,WONDER CEMENT,24.6567,74.6359,460040.0
25455876,KCIL CAPTIVE,23.1717,70.1881,567750.0
25455877,Vizag Steel Plant power station,17.6176,83.1656,180680.0
40695792,Ghatampur power station,25.975,80.1889,3742700.0
40697975,Yadadri power station,16.7082,79.5812,0.0
41628795,Patratu JSEB power station,23.64,85.2931,0.0
41629035,Badarpur power station,28.5054,77.3074,0.0
41629037,RAJGHAT DELHI,28.6358,77.2542,0.0
41629489,Faridabad power station,28.3744,77.3055,673.24
41630272,GNDTP Bathinda power station,30.2339,74.9244,0.0
41630771,Ennore Thermal Power Station,13.198,80.3104,0.0
41630949,PANKI,26.4766,80.241,0.0
41631195,SAMAYANALLUR,9.9751,78.0445,0.0
41631361,SAMALPATTI,12.2995,78.4038,0.0
42304126,RVK ENERGY,15.3771,73.877,0.0
44369864,Kozhikode Diesel power station,11.2052,75.807,34111.0
44372618,Khurja power station,28.1583,77.9083,0.0
46885434,Adani Godda power station,24.8141,87.1355,9073100.0
49533912,Atul power station,20.5371,72.9333,476330.0
49534117,Hazira Gas Processing Complex Captive Power station,21.161,72.7394,54850.0
49699545,Saggonda power station,17.178,81.6114,187150.0
49699549,Ganeshpahad Cement power station,16.7196,79.6945,436660.0
49699728,Maadurga Thermal power station,20.5762,86.0207,340240.0
49699814,Sakthinagar Sugar Mill power station,11.4746,77.572,0.0
49700591,Jojobera Cement Plant power station,22.7531,86.2452,170150.0
49700593,Chandrapur (Assam) power station,26.1926,91.92,0.0
49700834,Narela Waste to Energy power station,28.7973,77.0671,0.0
49700835,GM Sugars power station,12.976,77.5791,0.0
49700841,Ambasamudram power station,8.7716,77.4722,0.0
49701371,Arag Sugar power station,16.8199,74.7824,0.0
49701372,Aranthangi Empee power station,10.2048,79.0097,0.0
49701373,Aranthangi 2 power station,10.2513,78.9638,0.0
49701374,Kothari Sugar Mill power station,11.0072,79.0838,0.0
49701377,Auro Pudukottai power station,10.4249,78.7782,0.0
49701379,Auro Tirunelveli power station,9.0352,77.5511,0.0
49701380,Balaji power station,14.5709,78.7891,0.0
49701439,Belgundi Biomass power station,15.8227,74.4118,0.0
49701441,Bidadi WtE power station,12.7984,77.4017,0.0
49701442,Bilai Mill Sugar power station,29.325,78.291,0.0
49701443,Baba Bakala Sugar power station,31.6427,75.2768,0.0
49701444,Chadha Sugar power station,31.7644,75.5308,0.0
49701446,Channu Biomass power station,30.1215,74.6146,0.0
49701448,Chittor SNJ power station,13.3247,79.3944,0.0
49701450,Clarion Biomass power station,15.3682,80.0388,0.0
49701451,Deoband Sugar power station,29.6759,77.6695,0.0
49701453,Chandanpur Cogen power station,28.5708,78.2901,0.0
49701454,Khatauli Mill power station,29.2746,77.7402,0.0
49701455,Milak Narayanpur power station,29.0316,78.9903,0.0
49701456,Sabitgarh power station,28.1963,78.0054,0.0
49701459,Deoli Biomass power station,20.6591,78.491,0.0
49701460,Dharani Sugar power station,12.3245,78.0739,0.0
49701461,Dokiparru Cogen power station,16.3091,80.3112,0.0
49701463,Durg Ecofren Biomass power station,21.1215,81.2553,0.0
49701464,Dwarikesh Dham Biomass power station,28.1566,79.5799,0.0
49701465,Dwarikesh Nagar power station,29.3762,78.6731,0.0
49701466,Dwarikesh Puram power station,29.5256,78.3847,0.0
49701467,Jalpur WtE power station,23.2136,79.9175,0.0
49701469,Ferozepur Biomass power station,30.8643,74.8331,0.0
49701470,Faridkot Biomass power station,30.4554,74.9375,0.0
49701471,Kaithal Biomass power station,29.9453,76.359,0.0
49701472,Jalkheri Biomass power station,30.4836,76.3367,0.0
49701473,Mandrella Biomass power station,28.2892,75.4308,0.0
49701474,Bikaner Biomass power station,27.6923,73.8219,0.0
49701475,Hanumangarh Biomass power station,29.0517,75.1324,0.0
49701476,Churu Biomass power station,28.5807,74.397,0.0
49701477,Sikhar Biomass power station,27.5168,74.9852,0.0
49701482,Vijayanagar Sugar power station,15.0876,75.8718,0.0
49701483,Ghanour Biomass power station,30.3493,76.6045,0.0
49701484,Ghazipur Biomass power station,25.5811,83.486,0.0
49701485,Ghazipur WtE power station,28.623,77.3242,0.0
49701491,Haveri Biomass power station,14.8107,75.6176,0.0
49701494,Isa Power Raipur power station,20.8744,81.6745,0.0
49701496,Jawaharnagar WtE power station,17.518,78.5867,0.0
49701497,Guntur WtE power station,16.2821,80.3404,0.0
49701498,Khajuri Biomass power station,21.7486,82.1748,0.0
49701504,Gowthami Biomass power plant,17.2486,80.1969,0.0
49701506,Madhucon Sugar power station,17.1323,80.007,0.0
49701507,Khas Biomass power station,22.2587,71.7078,0.0
49701508,Kinauni Mill power station,29.0497,77.4687,0.0
49701509,Kishanganj Biomass power station,25.0907,76.7852,0.0
49701510,Kolhapur Gaganbawda Biomass power station,16.5859,73.8804,0.0
49701511,Nandi Sahakari Sakkare Karkhane Niyamit power station,16.4494,75.4772,0.0
49701518,Makavalli Sugar power station,12.7008,76.4211,0.0
49701519,Mathura Usher Agro power station,27.7517,77.4868,0.0
49701520,Motinagar Mill power station,26.7052,82.1293,0.0
49701521,Mukhed Biomass power station,18.7367,77.4345,0.0
49701522,Raghu Rama power station,9.4777,78.5614,0.0
49701523,Murthal WtE power station,29.0648,77.1017,0.0
49701524,Naidupet Biomass power station,13.9585,79.8935,0.0
49701526,Naini Tissues power station,29.2003,78.8934,0.0
49701534,Nellikuppam Sugar power station,11.7711,79.6655,0.0
49701536,Neora Oil power station,21.5242,81.8103,0.0
49701537,Nigohi Sugar power station,28.0559,79.8709,0.0
49701538,Okhla WtE power station,28.5531,77.2794,0.0
49701539,Tehkhand WtE power station,28.5094,77.2807,0.0
49701541,Ponni Sugar power station,11.3428,77.758,0.0
49701548,Pollachi Gayatri Biomass power station,10.569,77.0055,0.0
49701549,Prathyusha Powergen Biomass power station,8.7435,77.6183,0.0
49701550,Purkhali Biomass power station,30.9309,76.6349,0.0
49701551,Rahon SEL Factory Biomass power station,31.0195,76.1279,0.0
49701552,Rajpura Distillery Biomass power station,30.4021,76.6664,0.0
49701554,Rupnagar Biomass power station,31.0364,76.5691,0.0
49701555,Sankili Sugar Biomass power station,18.5545,83.7399,0.0
49701556,Sharda Ambika power station,20.4996,79.3573,0.0
49701557,Sathyam Biomass power station,26.7556,73.9258,0.0
49701558,Sattur Biomass power station,9.2396,77.883,0.0
49701559,Seohara Avadh Sugar power station,29.1986,78.5839,0.0
49701560,Hargaon Avadh Sugar power station,27.7741,80.7293,0.0
49701561,Hata Avadh Sugar power station,26.7402,83.6927,0.0
49701568,Shahjanpur Paper power station,27.8423,79.8543,0.0
49701569,Shalivahana Wani Yavatmal power station,19.8393,79.0554,0.0
49701570,Shalivahana Nagpur power station,21.3977,79.2373,0.0
49701571,Shalivahana Nimidha power station,20.769,85.329,0.0
49701572,Shree Nakoda Ispat power station,21.3608,81.653,0.0
49701573,Shrigonda Sugar power station,18.59,74.621,0.0
49701574,Sidhwalia Sugar power station,26.332,84.6641,0.0
49701575,Sirohi Sambhav power station,24.8727,72.8383,0.0
49701576,TMC Daigar power station,19.148,73.0617,0.0
49701578,Vayunandana power station,20.1332,79.9427,0.0
49701579,Alathukombai Mill power station,11.4864,77.2715,0.0
49701580,Abohar Biomass power station,30.2368,74.3444,0.0
49701581,DSCL Ajbapur Sugar power station,27.7826,80.2022,0.0
49701582,Ajinkyatara Sugar power station,17.6247,74.0218,0.0
